Distrito,Cluster,OLT,F,S,P,Cuenta,Código QR,Capacidad,Latitud,Longitud,NOMBRE_SPLITTER,Ubicacion
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0131179622,TP84254,1:16,19.770212419991065,-99.16942186653614,TP84254,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0121344025,TP84254,1:16,19.770212419991065,-99.16942186653614,TP84254,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141863224,TP84254,1:16,19.770212419991065,-99.16942186653614,TP84254,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0106240291,TP84254,1:16,19.770212419991065,-99.16942186653614,TP84254,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0143219365,TP618033,1:8,19.780437580721603,-99.16435953229666,TP618033,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0120342858,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140841057,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0143182902,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0128755926,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141220253,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0143054871,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0132934087,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0143070202,TP967629,1:16,19.77401242364635,-99.1665156930685,TP967629,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141644049,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141576374,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0118589308,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140661097,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0125499120,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0128376552,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141114442,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0135780750,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0142107005,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140525067,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0142126158,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141001028,TP968809,1:16,19.769323614964357,-99.16667360812426,Huawei 1/8,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0116449357,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0130034928,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0120872735,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0134616773,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0122737780,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0121357192,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140489293,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0120932425,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0122100542,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0119998939,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140077325,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0140101585,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0141813245,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0119736727,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0116842693,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 2,MELCHOR_OCAMPO_2_DF,0,7,12,0116571688,TPCP19281,1:16,19.778512427033558,-99.16504684835672,TPCP19281,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0119308647,TP504820,1:8,19.689813443926905,-99.11538876593113,Tp504820,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0106125248,TP504820,1:8,19.689813443926905,-99.11538876593113,Tp504820,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0102347024,TP504820,1:8,19.689813443926905,-99.11538876593113,Tp504820,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0143110197,TP504820,1:8,19.689813443926905,-99.11538876593113,Tp504820,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140817459,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141334242,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140867476,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142408073,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142483275,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141700907,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0130142146,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0116975408,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0104679776,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142867281,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140571810,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0114080732,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0105917485,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142660214,TP504821,1:16,19.68910444150318,-99.11684922873974,Tp504821,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142797995,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141761046,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0105791023,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0143139038,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140753468,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0127751098,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142366807,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141402147,TP504822,1:16,19.688377758111955,-99.11839552223682,TP504822,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0118720449,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140737380,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0142738294,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0142845378,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0130730054,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0133155675,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140719413,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0106809350,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0101927758,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140802360,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140845973,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0112608552,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0102379219,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0111010525,TP504824,1:16,19.688678912271996,-99.12149179726839,TP504824,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0102385565,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0142052169,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0121039485,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140375327,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0128823226,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0106298336,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0129123442,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140625129,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140267100,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0142650877,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0143244281,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0140440386,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0118567778,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0142216182,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0115685697,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,MELCHOR OCAMPO,MELCHOR_OCAMPO_2_DF,0,7,13,0130935471,TP504825,1:16,19.689790084146402,-99.12120848894119,TP504825,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142514421,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0120266053,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141313643,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0127536875,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0106102327,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142124146,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0130082553,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0121187946,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142376332,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142409692,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0103305371,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142434416,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0104270813,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140498372,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140417399,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140565413,TP504826,1:16,19.690112385681992,-99.11961860954762,TP504826,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141373356,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0103423071,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0104612988,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0117180664,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0103077561,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0135464246,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0140595827,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0118448794,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0141721728,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0123914583,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0143126476,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0142697081,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0103959587,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0106275067,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0103158648,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,13,0106040293,TP504827,1:16,19.69083748284718,-99.12076558917761,TP504827,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0141852933,TP478421,1:16,19.692262413899027,-99.1147654876113,TP478421,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0106384471,TP478421,1:16,19.692262413899027,-99.1147654876113,TP478421,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142576496,TP478421,1:16,19.692262413899027,-99.1147654876113,TP478421,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0107460640,TP478421,1:16,19.692262413899027,-99.1147654876113,TP478421,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142421444,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0118615438,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0125186525,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0140340164,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0140885607,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0130573615,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0122107127,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0112421569,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0141174812,TP478422,1:16,19.693256133231408,-99.11453984677792,TP478422,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0128524433,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0141158094,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142564363,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142322194,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0114442323,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142753842,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0120897787,TP504808,1:8,19.69369269857357,-99.11430481821299,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0142535438,TP504809,1:16,19.69456172206291,-99.11411806941032,caja Huawei,Poste
COACALCO,AMPLIACION MELCHOR OCAMPO 1,MELCHOR_OCAMPO_2_DF,0,7,14,0123090365,TP504809,1:16,19.69456172206291,-99.11411806941032,caja Huawei,Poste
